RESULT_COUNT: 966,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
5277,FPG:MK,BBG00FJ60CV1,BBG00FJ60CT4,FPG:MK,FOUNDPAC GROUP BERHAD,Equity,Common Stock,,2017-05-31
5278,RMH:MK,BBG00FFGQ4L4,BBG00FF8N177,RMH:MK,RHONE MA HOLDINGS BERHAD,Equity,Common Stock,,2017-06-22
5279,SDH:MK,BBG00FP3VR62,BBG001CS7NM0,SDH:MK,SERBA DINAMIK HOLDINGS BERHAD,Equity,Common Stock,,2017-08-28
5280,KIP:MK,BBG00FP4LQJ9,BBG00FP4LQH1,KIP:MK,KIP REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-09
5281,ADVC:MK,BBG00GFTN5F1,BBG00GFMLFN7,ADVC:MK,ADVANCECON HOLDINGS BERHAD,Equity,Common Stock,KLS,2017-09-14
5283,ECWI:MK,BBG00F3YG9J1,BBG007BN40M2,ECWI:MK,ECO WORLD INTERNATIONAL BERHAD,Equity,Common Stock,,
5284,TTNP:MK,BBG00GSTJT60,BBG00GSTJT51,TTNP:MK,LOTTE CHEMICAL TITAN HOLDING BERHAD,Equity,Common Stock,KLS,
5347,TNB:MK,BBG000BBBLC0,BBG000BBBKT4,TNB:MK,TENAGA NASIONAL BHD,Equity,Common Stock,,2017-05-18
5355,DD:MK,BBG000BH7QJ4,BBG000BH7Q40,DD:MK,DAIMAN DEVELOPMENT BHD,Equity,Common Stock,,2016-12-07
5371,KHI:MK,BBG000BH8QH5,BBG000BH8PR6,KHI:MK,KIM HIN INDUSTRY BHD,Equity,Common Stock,,2017-07-03
5398,GAM:MK,BBG000BH9XZ9,BBG000BH9XK5,GAM:MK,GAMUDA BHD,Equity,Common Stock,,2017-07-12
5401,TRCB:MK,BBG000BQDD60,BBG000BQDD15,TRCB:MK,TROPICANA CORPORATION BERHAD,Equity,Common Stock,,2015-06-23
5436,PER:MK,BBG000BHC0Z7,BBG000BHC0B3,PER:MK,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Equity,Common Stock,,2017-08-04
5517,SHMB:MK,BBG000BGJC86,BBG000BGJBZ8,SHMB:MK,SHANGRI-LA HOTELS (MALAYSIA) BHD,Equity,Common Stock,,2017-06-02
5533,OCM:MK,BBG000BHQW73,BBG000BHQVY5,OCM:MK,OCB BHD,Equity,Common Stock,,2016-06-13
5568,APBB:MK,BBG000NNQ9T4,BBG000NNQ9D1,APBB:MK,APB RESOURCES BERHAD,Equity,Common Stock,,2012-06-06
5576,MIN:MK,BBG000BG6PK7,BBG000BG6P54,MIN:MK,MINHO (MALAYSIA) BHD,Equity,Common Stock,,2016-07-27
5584,YEE:MK,BBG000BJCG79,BBG000BJCG24,YEE:MK,YEE LEE CORPORATION BHD,Equity,Common Stock,,2017-06-30
5592,GRND:MK,BBG000BGD8Y2,BBG000BGD818,GRND:MK,GRAND CENTRAL ENTERPRISES BHD,Equity,Common Stock,,2017-04-26
5606,GOLD:MK,BBG000BZRT60,BBG000BZRRZ2,GOLD:MK,GOLDIS BHD,Equity,Common Stock,,2017-07-19
5606PA,GOLDMK 4 02/16/20 RCPS:BURSA MALAYSIA,BBG007XJ5JQ1,,GOLDMK 4 02/16/20 RCPS:BURSA MALAYSIA,GOLDIS BHD,Pfd,PUBLIC,,2017-07-17
5614,ILB:MK,BBG000BJT067,BBG000BJT003,ILB:MK,INTEGRATED LOGISTICS BHD,Equity,Common Stock,,2016-03-10
5622,TRIB:MK,BBG000BGFRT4,BBG000BGFR96,TRIB:MK,TRIPLC BHD,Equity,Common Stock,,2007-01-03
5649,GPB:MK,BBG000BXCYZ8,BBG000BXCYT5,GPB:MK,GOLDEN PHAROS BHD,Equity,Common Stock,,2008-09-15
5657,PKS:MK,BBG000BKLJF1,BBG000BKLJ52,PKS:MK,PARKSON HOLDINGS BHD,Equity,Common Stock,,2015-06-23
5665,SSB:MK,BBG000BZ2961,BBG000BZ28Y2,SSB:MK,SOUTHERN STEEL BHD,Equity,Common Stock,,2017-05-16
5673,IP:MK,BBG000BYXCB7,BBG000BYXBZ3,IP:MK,IPMUDA BHD,Equity,Common Stock,,2014-07-23
5681,PETD:MK,BBG000BDYBC3,BBG000BDY9X5,PETD:MK,PETRONAS DAGANGAN,Equity,Common Stock,,2017-09-05
5703,MUHI:MK,BBG000BF6LM6,BBG000BF6KP5,MUHI:MK,MUHIBBAH ENGINEERING (MALAYSIA) BHD,Equity,Common Stock,,2017-09-05
5738,CHH:MK,BBG000BCBNQ9,BBG000BCBNG0,CHH:MK,COUNTRY HEIGHTS HOLDINGS BHD,Equity,Common Stock,,
5754,UTUS:MK,BBG000DD07V6,BBG000DD0782,UTUS:MK,UTUSAN MELAYU (MALAYSIA) BHD,Equity,Common Stock,,2009-07-08
5789,LBS:MK,BBG000PCQSH7,BBG000PCQRG0,LBS:MK,LBS BINA GROUP BHD,Equity,Common Stock,,2017-08-11
5789PA,LBSMK 6 PERP RCPS:BURSA MALAYSIA,BBG00H4GCF14,,LBSMK 6 PERP RCPS:BURSA MALAYSIA,LBS BINA GROUP BHD,Pfd,PUBLIC,KLS,
5789PR,LBSR1:MK,BBG00H2CT6Z0,BBG00H2CT582,LBSR1:MK,LBS BINA GROUP BHD,Equity,Right,KLS,
5797,CBEE:MK,BBG000DFK7B1,BBG000DFK6R6,CBEE:MK,CHOO BEE METAL INDUSTRIES BHD,Equity,Common Stock,,2017-07-19
5819,HLBK:MK,BBG000BTPCC6,BBG000BTPC27,HLBK:MK,HONG LEONG BANK BHD,Equity,Common Stock,,2017-03-07
5827,OIB:MK,BBG000BZ7F71,BBG000BZ7F08,OIB:MK,ORIENTAL INTEREST BHD,Equity,Common Stock,,2017-08-18
5835,DOLM:MK,BBG000DJYPQ2,BBG000DJYNP8,DOLM:MK,DOLOMITE CORPORATION BHD,Equity,Common Stock,,
5835PA,DOLMMK 0.035 08/08/17 RCPS:BURSA MALAYSIA,BBG0038363C2,,DOLMMK 0.035 08/08/17 RCPS:BURSA MALAYSIA,DOLOMITE CORPORATION BHD,Pfd,PUBLIC,,2015-10-02
5843,KUPS:MK,BBG000GPNPN0,BBG000GPNP41,KUPS:MK,KUMPULAN PERANGSANG SELANGOR BERHAD,Equity,Common Stock,,2017-07-19
5878,KPJ:MK,BBG000B9YXF1,BBG000B9YWX3,KPJ:MK,KPJ HEALTHCARE BHD,Equity,Common Stock,,2017-09-20
5886,MBG:MK,BBG000BN6PL1,BBG000BN6P95,MBG:MK,MINTYE BERHAD,Equity,Common Stock,,2017-07-05
5908,DKSH:MK,BBG000DR86W8,BBG000DR86H5,DKSH:MK,DKSH HOLDINGS (MALAYSIA) BHD,Equity,Common Stock,,2017-06-28
5916,SMELT:MK,BBG000BSWR00,BBG000BSWQD8,SMELT:MK,MALAYSIA SMELTING CORPORATION BHD,Equity,Common Stock,,2017-06-13
5924,ACP:MK,BBG000BN2S39,BBG000BN2RL1,ACP:MK,MTD ACPI ENGINEERING BERHAD,Equity,Common Stock,,2013-10-08
5932,BIN:MK,BBG000DNGF67,BBG000DNGDW3,BIN:MK,BINA PURI HOLDINGS BHD,Equity,Common Stock,,2015-07-08
5959,AM:MK,BBG000BXX3C8,BBG000BXX2W8,AM:MK,A & M REALTY BHD,Equity,Common Stock,,2014-07-23
5983,MBM:MK,BBG000DRJF83,BBG000DRJDL3,MBM:MK,MBM RESOURCES BHD,Equity,Common Stock,,2017-03-08
6009,PO:MK,BBG000F4LCM0,BBG000F4LC77,PO:MK,PACIFIC & ORIENT BHD,Equity,Common Stock,,2017-07-24
6012,MAXIS:MK,BBG000PRVXZ7,BBG000PRVXF9,MAXIS:MK,MAXIS BERHAD,Equity,Common Stock,,2017-05-29
6017,SHLC:MK,BBG000BZ6ZG8,BBG000BZ6Y71,SHLC:MK,SHL CONSOLIDATED BHD,Equity,Common Stock,,2017-09-14
6025,BMED:MK,BBG000MCZV38,BBG000MCZT60,BMED:MK,BERJAYA MEDIA BERHAD,Equity,Common Stock,,2009-05-07
6025PA,BMEDMK 0 10/29/13:BURSA MALAYSIA,BBG000007LD0,,BMEDMK 0 10/29/13:BURSA MALAYSIA,BERJAYA MEDIA BHD,Pfd,PUBLIC,,
6033,PTG:MK,BBG000BFT8N9,BBG000BFT8B2,PTG:MK,PETRONAS GAS BHD,Equity,Common Stock,,2017-08-28
6041,FG:MK,BBG000FFD380,BBG000FFD2Q2,FG:MK,FARLIM GROUP (MALAYSIA) BHD,Equity,Common Stock,,2017-07-12
6068,PCCS:MK,BBG000FFL0G8,BBG000FFKZK7,PCCS:MK,PCCS GROUP BHD,Equity,Common Stock,,2007-09-12
6076,ENCO:MK,BBG000DKMT75,BBG000DKMSF8,ENCO:MK,ENCORP BHD,Equity,Common Stock,,2014-06-26
6084,STAR:MK,BBG000BW10L1,BBG000BW0YT0,STAR:MK,STAR MEDIA GROUP BERHAD,Equity,Common Stock,,2017-03-29
6114,MKH:MK,BBG000FFC032,BBG000FFBZH1,MKH:MK,MKH BERHAD,Equity,Common Stock,,2016-12-14
6139,STMB:MK,BBG000GXXSX5,BBG000GXXS65,STMB:MK,SYARIKAT TAKAFUL MALAYSIA BHD,Equity,Common Stock,,2016-01-21
6149,MTRD:MK,BBG000BGPKW4,BBG000BGPK54,MTRD:MK,METROD HOLDINGS BERHAD,Equity,Common Stock,,2017-06-28
6149,MTRD:MK,BBG000BGPKW4,BBG000BGPK54,MTRD:MK,METROD HOLDINGS BHD,Equity,Common Stock,,2011-07-05
6173,DRLM:MK,BBG000B9Z801,BBG000B9Z7M9,DRLM:MK,BINA DARULAMAN BHD,Equity,Common Stock,,2017-03-28
6181,MALT:MK,BBG000H44PH4,BBG000H43MG3,MALT:MK,MALTON BHD,Equity,Common Stock,,2016-11-29
6203,KHEE:MK,BBG000G8Y4M4,BBG000G8Y4C5,KHEE:MK,KHEE SAN BHD,Equity,Common Stock,,2011-01-11
6211,KIA:MK,BBG000GGZ668,BBG000GGZ597,KIA:MK,KIA LIM BHD,Equity,Common Stock,,
6238,HSL:MK,BBG000GQ53H4,BBG000GQ5384,HSL:MK,HOCK SENG LEE BHD,Equity,Common Stock,,2017-09-15
6254,PDZ:MK,BBG000GTXJH2,BBG000GTXHN9,PDZ:MK,PDZ HOLDINGS BHD,Equity,Common Stock,,2008-12-31
6262,INNO:MK,BBG000GSQKW2,BBG000GSQK70,INNO:MK,INNOPRISE PLANTATIONS BERHAD,Equity,Common Stock,,2017-05-23
6297,BPAK:MK,BBG000GVX8K7,BBG000GVX7Y4,BPAK:MK,BOX-PAK (MALAYSIA) BHD,Equity,Common Stock,,2017-02-16
6351,AMW:MK,BBG000BNXB14,BBG000BNX9T9,AMW:MK,AMWAY (MALAYSIA) HOLDINGS BHD,Equity,Common Stock,,2017-09-08
6378,TEK:MK,BBG000H62BV6,BBG000H62BB8,TEK:MK,TEKALA CORPORATION BHD,Equity,Common Stock,,2011-10-14
6399,ASTRO:MK,BBG003967NK0,BBG003967NJ2,ASTRO:MK,ASTRO MALAYSIA HOLDINGS BERHAD,Equity,Common Stock,,2017-06-30
6432,APOF:MK,BBG000C3CWP8,BBG000C3CVG0,APOF:MK,APOLLO FOOD HOLDINGS BHD,Equity,Common Stock,,2015-12-09
6459,MNRB:MK,BBG000HH0H69,BBG000HH0GN2,MNRB:MK,MNRB HOLDINGS BHD,Equity,Common Stock,,2014-09-26
6483,KNKIB:MK,BBG00F0R2129,BBG000N3YXN2,KNKIB:MK,KENANGA INVESTMENT BANK BERHAD,Equity,Common Stock,,2017-05-24
6491,FIMA:MK,BBG000HH6GJ1,BBG000HH6FR4,FIMA:MK,KUMPULAN FIMA BHD,Equity,Common Stock,,2016-09-06
6521,SURIA:MK,BBG000HK92B0,BBG000HK90Q8,SURIA:MK,SURIA CAPITAL HOLDINGS BHD,Equity,Common Stock,,2017-06-07
6548,MPL:MK,BBG000BMW9T2,BBG000BMW9C0,MPL:MK,MALAYSIA PACIFIC CORPORATION BHD,Equity,Common Stock,,
6556,AJR:MK,BBG000HKKYB7,BBG000HKKX65,AJR:MK,ANN JOO RESOURCES BHD,Equity,Common Stock,,2017-09-06
6556PA,ANNJMK 5 11/30/24 RCPS:BURSA MALAYSIA,BBG00F6LHNP7,,ANNJMK 5 11/30/24 RCPS:BURSA MALAYSIA,ANN JOO RESOURCES BHD,Pfd,PUBLIC,,2017-06-05
6572,KWAN:MK,BBG000G435S8,BBG000G435J8,KWAN:MK,KWANTAS CORPORATION BHD,Equity,Common Stock,,2015-02-24
6599,AEON:MK,BBG000HNFNH5,BBG000HNFN21,AEON:MK,AEON CO. (M) BHD.,Equity,Common Stock,,2017-06-13
6602,BCB:MK,BBG000GSC1H6,BBG000GSC131,BCB:MK,BCB BHD,Equity,Common Stock,,2016-01-05
6637,PNE:MK,BBG000BPJRM7,BBG000BPJR65,PNE:MK,PNE PCB BHD,Equity,Common Stock,,2016-02-05
6645,LTK:MK,BBG000HNT4Y3,BBG000HNT428,LTK:MK,LINGKARAN TRANS KOTA HOLDINGS BHD,Equity,Common Stock,,2017-09-18
6718,CCDO:MK,BBG000BQWQB4,BBG000BQWQ15,CCDO:MK,CRESCENDO CORPORATION (MALAYSIA) BHD,Equity,Common Stock,,2012-10-30
6742,YTLP:MK,BBG000BS3HW9,BBG000BS3H86,YTLP:MK,YTL POWER INTERNATIONAL BHD,Equity,Common Stock,,2016-10-27
6769,JKG:MK,BBG000BS4MF6,BBG000BS4LW9,JKG:MK,JKG LAND BERHAD,Equity,Common Stock,,2017-03-10
6807,PNH:MK,BBG000BW5FS7,BBG000BW5FK5,PNH:MK,PUNCAK NIAGA HOLDINGS BHD,Equity,Common Stock,,2015-12-04
6815,EUPE:MK,BBG000BWC0H4,BBG000BWBZR7,EUPE:MK,EUPE CORPORATION BHD,Equity,Common Stock,,
6874,KUBM:MK,BBG000BXPG56,BBG000BXPFR4,KUBM:MK,KUB MALAYSIA BHD,Equity,Common Stock,,2017-06-02
6888,AXIATA:MK,BBG000NXP8K4,BBG000NXP7N3,AXIATA:MK,AXIATA GROUP BERHAD,Equity,Common Stock,,2017-06-08
6904,STH:MK,BBG000BVG0T9,BBG000BVG073,STH:MK,SUBUR TIASA HOLDINGS BHD,Equity,Common Stock,,2013-11-20
6912,PSD:MK,BBG000BTPR79,BBG000BTPQV4,PSD:MK,PASDEC HOLDINGS BHD,Equity,Common Stock,,2014-08-27
6939,FHB:MK,BBG000BV5413,BBG000BV52T7,FHB:MK,FIAMMA HOLDINGS BHD,Equity,Common Stock,,2017-03-10
6947,DIGI:MK,BBG000BGBLJ2,BBG000BGBKY7,DIGI:MK,DIGI.COM BHD,Equity,Common Stock,,2017-08-29
6963,VSI:MK,BBG000BCZ671,BBG000BCZ5D6,VSI:MK,V.S. INDUSTRY BHD,Equity,Common Stock,,2017-07-10
6971,KOBAY:MK,BBG000FV0N58,BBG000FV0MN0,KOBAY:MK,KOBAY TECHNOLOGY BHD,Equity,Common Stock,,2016-12-28
6998,BKC:MK,BBG000BXDG86,BBG000BXDFJ6,BKC:MK,BINTAI KINDEN CORPORATION BHD,Equity,Common Stock,,2015-05-19
7002,NAK:MK,BBG000CWD714,BBG000CWD698,NAK:MK,NAKAMICHI CORPORATION BHD,Equity,Common Stock,,
7003,YGCB:MK,BBG000CYM0J6,BBG000CYM024,YGCB:MK,Y&G CORPORATION BHD,Equity,Common Stock,,2016-12-21
7004,MCE:MK,BBG00B6BQV70,BBG00B6BQV61,MCE:MK,MCE HOLDINGS BERHAD,Equity,Common Stock,,2017-04-26
7005,BIG:MK,BBG000FL95Q7,BBG000FL9499,BIG:MK,B.I.G. INDUSTRIES BHD,Equity,Common Stock,,
7006,LATI:MK,BBG000BX1985,BBG000BX18Y8,LATI:MK,LATITUDE TREE HOLDINGS BHD,Equity,Common Stock,,2016-12-13
7007,ARK:MK,BBG000BX47Q6,BBG000BX47H6,ARK:MK,ARK RESOURCES BHD,Equity,Common Stock,,2007-09-10
7010,GHB:MK,BBG000BXRKM6,BBG000BXRK73,GHB:MK,GRAND HOOVER BHD,Equity,Common Stock,,
7013,HUBL:MK,BBG000FVQHC5,BBG000FVQGS0,HUBL:MK,HUBLINE BHD,Equity,Common Stock,,2017-01-26
7014,YLI:MK,BBG000BXBJF4,BBG000BXBJ00,YLI:MK,YLI HOLDINGS BHD,Equity,Common Stock,,2010-11-19
7016,CHR:MK,BBG000BXBK16,BBG000BXBJR1,CHR:MK,CHUAN HUAT RESOURCES BHD,Equity,Common Stock,,2017-06-28
7017,KOMA:MK,BBG000BYF6C9,BBG000BYF620,KOMA:MK,KOMARKCORP BHD,Equity,Common Stock,,2016-10-17
7018,CME:MK,BBG000BTSXC7,BBG000BTSX55,CME:MK,CME GROUP BHD,Equity,Common Stock,,2007-01-03
7020,YKGI:MK,BBG000BYZXF5,BBG000BYZX29,YKGI:MK,YKGI HOLDINGS BERHAD,Equity,Common Stock,,2016-10-06
7022,GTB:MK,BBG000BTZ2B8,BBG000BTZ237,GTB:MK,GLOBETRONICS TECHNOLOGY BHD,Equity,Common Stock,,2017-06-16
7025,WHB:MK,BBG000BTPQ80,BBG000BTPQ35,WHB:MK,WOODLANDOR HOLDINGS BHD,Equity,Common Stock,,2007-06-28
7027,PORB:MK,BBG000BTW5X0,BBG000BTW5N1,PORB:MK,PETROL ONE RESOURCES BHD,Equity,Common Stock,,2008-01-02
7028,ZEC:MK,BBG000BGSLQ6,BBG000BGSL86,ZEC:MK,ZECON BERHAD,Equity,Common Stock,,2007-08-03
7029,MPG:MK,BBG000BZN1J1,BBG000BZN0Z5,MPG:MK,MASTER-PACK GROUP BERHAD,Equity,Common Stock,,2017-09-07
7031,AMT:MK,BBG000BVZG59,BBG000BVZG04,AMT:MK,AMTEL HOLDINGS BHD,Equity,Common Stock,,2014-06-05
7033,H&L:MK,BBG000BX8M89,BBG000BX8LS9,H&L:MK,KUMPULAN H&L HIGH-TECH BHD,Equity,Common Stock,,2017-04-06
7034,TGI:MK,BBG000BWJXH5,BBG000BWJX49,TGI:MK,THONG GUAN INDUSTRIES BHD,Equity,Common Stock,,2017-07-26
7035,CCK:MK,BBG000BGJKV2,BBG000BGJKG9,CCK:MK,CCK CONSOLIDATED HOLDINGS BHD,Equity,Common Stock,,2017-05-29
7036,BORNO:MK,BBG000BH3WW0,BBG000BH3WN0,BORNO:MK,BORNEO OIL BHD,Equity,Common Stock,,2017-05-24
7040PA,MMMMK V0 PERP:BURSA MALAYSIA,BBG000007S36,,MMMMK V0 PERP:BURSA MALAYSIA,MALAYSIAN MERCHANT MARIN,Pfd,PUBLIC,,
7043,JMR:MK,BBG000PJ2SB4,BBG000PJ2RY1,JMR:MK,JMR CONGLOMERATION BHD,Equity,Common Stock,,2016-12-14
7045,SES:MK,BBG000BYNPJ1,BBG000BYNP92,SES:MK,SCOMI ENERGY SERVICES BHD,Equity,Common Stock,,2012-08-17
7047,FBC:MK,BBG000BXJLK5,BBG000BXJKJ9,FBC:MK,FAJARBARU BUILDER GROUP BHD,Equity,Common Stock,,2016-12-06
7048,ALN:MK,BBG000FZSMS6,BBG000FZSMB4,ALN:MK,ATLAN HOLDINGS BHD,Equity,Common Stock,,2017-07-27
7048PA,ALNMK 3 03/10/08:BURSA MALAYSIA,BBG0001JJR79,,ALNMK 3 03/10/08:BURSA MALAYSIA,ATLAN HOLDINGS BERHAD,Pfd,PUBLIC,,
7050,WEC:MK,BBG000BXJK90,BBG000BXJJY5,WEC:MK,WONG ENGINEERING CORPORATION BHD,Equity,Common Stock,,2010-04-28
7051,AMTK:MK,BBG000C1VTP8,BBG000C1VSZ9,AMTK:MK,AMTEK HOLDINGS BHD,Equity,Common Stock,,
7052,PAD:MK,BBG000BXNZ74,BBG000BXNXY9,PAD:MK,PADINI HOLDINGS BHD,Equity,Common Stock,,2017-09-13
7053,SHC:MK,BBG000BBNJT4,BBG000BBNJ78,SHC:MK,SEE HUP CONSOLIDATED BHD,Equity,Common Stock,,2016-12-22
7054,AAB:MK,BBG000C1KKY9,BBG000C1KKD2,AAB:MK,ASTRAL ASIA BHD,Equity,Common Stock,,2016-05-25
7055,PLB:MK,BBG000BJ4PN0,BBG000BJ4P78,PLB:MK,PLB ENGINEERING BERHAD,Equity,Common Stock,,2017-02-23
7060,NHF:MK,BBG000C2N6M8,BBG000C2N6F6,NHF:MK,NEW HOONG FATT HOLDINGS BHD,Equity,Common Stock,,2017-06-14
7062,KHIN:MK,BBG000BPSDW7,BBG000BPSDN7,KHIN:MK,KHIND HOLDINGS BHD,Equity,Common Stock,,2013-09-13
7066,YTB:MK,BBG000C4LZ79,BBG000C4LYW4,YTB:MK,YONG TAI BHD,Equity,Common Stock,,2016-11-22
7066PA,YOTAMK 1e-06 11/27/26 ICPS:BURSA MALAYSIA,BBG00FFRY6S9,,YOTAMK 1e-06 11/27/26 ICPS:BURSA MALAYSIA,YONG TAI BHD,Pfd,PUBLIC,,
7070,VZH:MK,BBG000BLLVS8,BBG000BLLV35,VZH:MK,VIZIONE HOLDINGS BERHAD,Equity,Common Stock,,2016-11-07
7071,ONC:MK,BBG000BQ44X0,BBG000BQ43P1,ONC:MK,O&C RESOURCES BERHAD,Equity,Common Stock,,2011-08-08
7071PA,ONCRMK 5 07/24/21 ICPS:BURSA MALAYSIA,BBG00DGZVHB2,,ONCRMK 5 07/24/21 ICPS:BURSA MALAYSIA,O&C RESOURCES BERHAD,Pfd,PUBLIC,,
7073,STB:MK,BBG000BTXN60,BBG000BTXMH0,STB:MK,SEACERA GROUP BERHAD,Equity,Common Stock,,2016-09-13
7076,CBP:MK,BBG000BV6F53,BBG000BV6DT2,CBP:MK,CB INDUSTRIAL PRODUCT HOLDING BHD,Equity,Common Stock,,2017-07-27
7077,GSBG:MK,BBG000BV9CR3,BBG000BV9CJ2,GSBG:MK,GSB GROUP BHD,Equity,Common Stock,,2007-10-22
7078,AZR:MK,BBG000BV9C48,BBG000BV9BV0,AZR:MK,AHMAD ZAKI RESOURCES BHD,Equity,Common Stock,,2014-03-27
7079,TIG:MK,BBG000BMDYQ1,BBG000BMDXD7,TIG:MK,TIGER SYNERGY BERHAD,Equity,Common Stock,,2016-01-13
7080,PERM:MK,BBG000C2PRF8,BBG000C2PR59,PERM:MK,PERMAJU INDUSTRIES BHD,Equity,Common Stock,,
7081,PHRM:MK,BBG000DFCJ24,BBG000DFCHM6,PHRM:MK,PHARMANIAGA BHD,Equity,Common Stock,,2017-08-29
7082,SYF:MK,BBG000C8RJB5,BBG000C8RHZ3,SYF:MK,SYF RESOURCES BHD,Equity,Common Stock,,2017-03-13
7083,ALR:MK,BBG000CHQ027,BBG000CHPYT5,ALR:MK,ANALABS RESOURCES BHD,Equity,Common Stock,,2017-02-24
7084,QLG:MK,BBG000CBHG89,BBG000CBHFZ1,QLG:MK,QL RESOURCES BERHAD,Equity,Common Stock,,2017-09-08
7085,LTKM:MK,BBG000CB8CF0,BBG000CB8C42,LTKM:MK,LTKM BERHAD,Equity,Common Stock,,2017-09-13
7086,GFHB:MK,BBG000CC5147,BBG000CC50N8,GFHB:MK,ABLEGROUP BERHAD,Equity,Common Stock,,2011-12-12
7087,MTI:MK,BBG000CFJH68,BBG000CFJGD2,MTI:MK,MAGNI-TECH INDUSTRIES BHD,Equity,Common Stock,,2017-03-29
7088,PHR:MK,BBG000CCS8P4,BBG000CCS801,PHR:MK,POH HUAT RESOURCES HOLDINGS BHD,Equity,Common Stock,,2017-04-05
7089,LHI:MK,BBG000CGDLW4,BBG000CGDKV7,LHI:MK,LII HEN INDUSTRIES BERHAD,Equity,Common Stock,,2017-09-08
7090,APEX:MK,BBG000BVNFT8,BBG000BVNF90,APEX:MK,APEX HEALTHCARE BHD,Equity,Common Stock,,2017-05-31
7091,UGB:MK,BBG000BW2192,BBG000BW20C0,UGB:MK,UNIMECH GROUP BHD,Equity,Common Stock,,2017-06-23
7094,EURO:MK,BBG000BX3WT9,BBG000BX3WL7,EURO:MK,EUROSPAN HOLDINGS BHD,Equity,Common Stock,,2011-01-06
7095,PIE:MK,BBG000DXVCR2,BBG000DXVBX7,PIE:MK,P.I.E. INDUSTRIAL BHD,Equity,Common Stock,,2017-05-31
7096,GPA:MK,BBG000BZ3899,BBG000BZ3808,GPA:MK,GPA HOLDINGS BHD,Equity,Common Stock,,2015-05-08
7097,TWH:MK,BBG000BZ6JM7,BBG000BZ6HZ7,TWH:MK,TA WIN HOLDINGS BHD,Equity,Common Stock,,2008-07-10
7099,AGG:MK,BBG000BJJYK8,BBG000BJJY82,AGG:MK,ATTA GLOBAL GROUP BERHAD,Equity,Common Stock,,2017-05-05
7100,UCHI:MK,BBG000BXHVV3,BBG000BXHVM3,UCHI:MK,UCHI TECHNOLOGIES BHD,Equity,Common Stock,,2017-06-28
7103,SPZ:MK,BBG000BX3YX0,BBG000BX3YF0,SPZ:MK,SPRITZER BHD,Equity,Common Stock,,2017-06-07
7105,HCK:MK,BBG000BZ6GR8,BBG000BZ6GJ7,HCK:MK,HCK CAPITAL GROUP BERHAD,Equity,Common Stock,,2017-08-24
7106,SUCB:MK,BBG000BZKDP1,BBG000BZKDB6,SUCB:MK,SUPERMAX CORPORATION BHD,Equity,Common Stock,,2017-07-05
7107,OFIH:MK,BBG000BZKB11,BBG000BZK8Q1,OFIH:MK,ORIENTAL FOOD INDUSTRIES HOLDINGS BHD,Equity,Common Stock,,2017-09-11
7110,HRB:MK,BBG000DV4N74,BBG000DV4M67,HRB:MK,HAISAN RESOURCES BHD,Equity,Common Stock,,2007-07-03
7111,WEI:MK,BBG000C102R9,BBG000C101Q2,WEI:MK,WEIDA (M) BHD,Equity,Common Stock,,2016-10-06
7113,TOPG:MK,BBG000GG2GN3,BBG000GG2FH2,TOPG:MK,TOP GLOVE CORPORATION BHD,Equity,Common Stock,,2017-07-03
7114,DNON:MK,BBG000GMZSG6,BBG000GMZS76,DNON:MK,D`NONCE TECHNOLOGY BHD,Equity,Common Stock,,2015-10-27
7115,SKBS:MK,BBG000GLXW35,BBG000GLXVJ0,SKBS:MK,SKB SHUTTERS CORPORATION BHD,Equity,Common Stock,,2009-02-18
7117,CLH:MK,BBG000H9NB74,BBG000H9N9L3,CLH:MK,CENTURY LOGISTICS HOLDINGS BHD,Equity,Common Stock,,2017-08-30
7119,DGEM:MK,BBG000BGHCK4,BBG000BGHC24,DGEM:MK,DEGEM BHD,Equity,Common Stock,,2017-06-28
7120,ATEC:MK,BBG000KJ71S5,BBG000KJ70W2,ATEC:MK,ACOUSTECH BERHAD,Equity,Common Stock,,2016-06-28
7121,XLH:MK,BBG000L10J65,BBG000L10HN0,XLH:MK,XIAN LENG HOLDINGS BERHAD,Equity,Common Stock,,2007-06-27
7122,YFG:MK,BBG000L47GK2,BBG000L47FK4,YFG:MK,YFG BERHAD,Equity,Common Stock,,2011-03-01
7123,PWP:MK,BBG000BBHMK3,BBG000BBHM14,PWP:MK,PRICEWORTH INTERNATIONAL BERHAD,Equity,Common Stock,,2014-01-15
7126,LBB:MK,BBG000LH4LM3,BBG000LH4KR0,LBB:MK,LONDON BISCUITS,Equity,Common Stock,,2015-01-20
7128,CAM:MK,BBG000M31426,BBG000M313G3,CAM:MK,CAM RESOURCES BERHARD,Equity,Common Stock,,2016-12-07
7129,AF:MK,BBG000DWX043,BBG000DWWZV7,AF:MK,ASIA FILE CORPORATION BHD,Equity,Common Stock,,2017-05-09
