RESULT_COUNT: 5071,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1,,,,,
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
AMGP,AMGP:US,BBG00GBNZ4M0,BBG00GBNZ4M0,AMGP:US,ANTERO MIDSTREAM GP LP,Equity,Common Stock,NYSE,2017-08-01
AMH,AMH:US,BBG003NXJNH6,BBG003NXJNH6,AMH:US,AMERICAN HOMES 4 RENT- A,Equity,REIT,NYSE,2017-09-14
AMID,AMID:US,BBG000PTDRZ6,BBG000PTDRZ6,AMID:US,AMERICAN MIDSTREAM PARTNERS,Equity,MLP,NYSE,2017-08-03
AMJ,AMJ:US,BBG000BHV9F9,BBG000BHV9F9,AMJ:US,JPMORGAN ALERIAN MLP INDEX,Equity,ETP,NYSE,2017-08-24
AMJL,AMJL:US,BBG00CX8L4K5,BBG00CX8L4K5,AMJL:US,X-LINKS 2XLEVRG ALERIAN MLP,Equity,ETP,NYSE,2017-09-13
AMLP,AMLP:US,BBG0015CS200,BBG0015CS200,AMLP:US,ALERIAN MLP ETF,Equity,ETP,NYSE,2017-08-09
AMN,AMN:US,BBG000BCT197,BBG000BCT197,AMN:US,AMN HEALTHCARE SERVICES INC,Equity,Common Stock,NYSE,
AMOV,AMOV:US,BBG000CYNFY5,BBG000CYNFY5,AMOV:US,AMERICA MOVIL-ADR SERIES A,Equity,ADR,NYSE,2015-11-09
AMP,AMP:US,BBG000G3QLY3,BBG000G3QLY3,AMP:US,AMERIPRISE FINANCIAL INC,Equity,Common Stock,NYSE,2017-08-03
AMPE,AMPE:US,BBG000JKR4K4,BBG000JKR4K4,AMPE:US,AMPIO PHARMACEUTICALS INC,Equity,Common Stock,NYSE,
AMPS,AMPS:UN,BBG002NCM598,BBG002NCM598,AMPS:US,ISHARES UTILITIES BOND ETF,,,NYSE,2015-07-01
AMRC,AMRC:US,BBG000BD1QL6,BBG000BD1QL6,AMRC:US,AMERESCO INC-CL A,Equity,Common Stock,NYSE,2010-07-26
AMS,AMS:US,BBG000BBVZ37,BBG000BBVZ37,AMS:US,AMERICAN SHARED HOSPITAL SERVICES COMMON STOCK,Equity,Common Stock,NYSE,2007-06-28
AMT,AMT:US,BBG000B9XYV2,BBG000B9XYV2,AMT:US,AMERICAN TOWER CORP,Equity,REIT,NYSE,2017-06-15
AMTG,AMTG:UN,BBG001LHBD87,BBG001LHBD23,AMTG:US,APOLLO RESIDENTIAL MORTGAGE,Equity,REIT,NYSE,2016-06-28
AMU,AMU:US,BBG00369W9F6,BBG00369W9F6,AMU:US,ETRACS ALERIAN MLP ETN,Equity,ETP,NYSE,2017-08-24
AMUB,AMUB:US,BBG00B59KB85,BBG00B59KB85,AMUB:US,"ETRACS ALERIAN MLP INDEX ETN SERIES B DUE JULY 18, 2042",Equity,ETP,NYSE,2017-08-24
AMX,AMX:US,BBG000CYPVX9,BBG000CYPVX9,AMX:US,AMERICA MOVIL-SPN ADR CL L,Equity,ADR,NYSE,2017-06-28
AMZA,AMZA:US,BBG0077X4F42,BBG0077X4F42,AMZA:US,INFRACAP MLP ETF,Equity,ETP,NYSE,2017-07-05
AN,AN:US,BBG000BBXLW4,BBG000BBXLW4,AN:US,AUTONATION INC,Equity,Common Stock,NYSE,1996-06-10
AND,AND:US,BBG001HM8GC3,BBG001HM8GC3,AND:US,GLOBAL X FTSE ANDEAN 40 ETF,Equity,ETP,NYSE,2014-12-29
ANDV,ANDV:UN,BBG000BVPRM7,BBG000BVPPM1,ANDV:US,ANDEAVOR,Equity,Common Stock,NYSE,2017-08-29
ANDX,ANDX:UN,BBG001CWR5W7,BBG001CWR5R3,ANDX:US,ANDEAVOR LOGISTICS LP,Equity,MLP,NYSE,2017-08-02
ANET,ANET:US,BBG000N2HDY5,BBG000N2HDY5,ANET:US,ARISTA NETWORKS INC,Equity,Common Stock,NYSE,
ANF,ANF:US,BBG000H9G7X2,BBG000H9G7X2,ANF:US,ABERCROMBIE & FITCH CO-CL A,Equity,Common Stock,NYSE,2017-08-30
ANFI,ANFI:US,BBG003BRKP12,BBG003BRKP12,ANFI:US,AMIRA NATURE FOODS LTD,Equity,Common Stock,NYSE,
ANGL,ANGL:US,BBG002VZY764,BBG002VZY764,ANGL:US,VANECK VECTORS FALLEN ANGEL,Equity,ETP,NYSE,2017-08-01
ANH,ANH:US,BBG000C0RS40,BBG000C0RS40,ANH:US,ANWORTH MORTGAGE ASSET CORP,Equity,REIT,NYSE,2017-06-28
ANN,ANN:UN,BBG000C9N6Q9,BBG000C9N6Q9,ANN:US,ANN INC. COMMON STOCK,,,NYSE,2004-05-27
ANTM,ANTM:US,BBG000BCG930,BBG000BCG930,ANTM:US,ANTHEM INC,Equity,Common Stock,NYSE,2017-09-07
ANTX,ANTM 5.25 05/01/18:NEW YORK,BBG008N2Z227,,,ANTHEM INC,Pfd,PUBLIC,NYSE,2016-04-13
ANW,ANW:US,BBG000KXYX77,BBG000KXYX77,ANW:US,AEGEAN MARINE PETROLEUM NETW,Equity,Common Stock,NYSE,2017-08-22
AOA,AOA:US,BBG000KD8RP3,BBG000KD8RP3,AOA:US,ISHARES CORE AGGRESSIVE ALLOCATION ETF,Equity,ETP,NYSE,2017-07-06
AOD,AOD:US,BBG000QLKGN1,BBG000QLKGN1,AOD:US,ALPINE TOTAL DYNAMIC DIVIDEN,Equity,Closed-End Fund,NYSE,2016-11-18
AOI,AOI:US,BBG000BV0800,BBG000BV0800,AOI:US,ALLIANCE ONE INTERNATIONAL,Equity,Common Stock,NYSE,2015-06-29
AOK,AOK:US,BBG000KD2X85,BBG000KD2X85,AOK:US,ISHARES CORE CONSERVATIVE ALLOCATION ETF,Equity,ETP,NYSE,2017-09-06
AOM,AOM:US,BBG000KD5M13,BBG000KD5M13,AOM:US,ISHARES CORE MODERATE ALLOCATION ETF,Equity,ETP,NYSE,2017-07-06
AON,AON:US,BBG000BC15S7,BBG000BC15S7,AON:US,AON PLC,Equity,Common Stock,NYSE,2017-07-28
AOR,AOR:US,BBG000KD76D3,BBG000KD76D3,AOR:US,ISHARES CORE GROWTH ALLOCATION ETF,Equity,ETP,NYSE,2017-07-06
AOS,AOS:US,BBG000BC1L02,BBG000BC1L02,AOS:US,SMITH (A.O.) CORP,Equity,Common Stock,NYSE,2017-07-27
AP,AP:US,BBG000BC20T6,BBG000BC20T6,AP:US,AMPCO-PITTSBURGH CORP,Equity,Common Stock,NYSE,2017-04-11
APA,APA:US,BBG000BC2C10,BBG000BC2C10,APA:US,APACHE CORP,Equity,Common Stock,NYSE,2017-07-19
APAM,APAM:US,BBG001M6CZY1,BBG001M6CZY1,APAM:US,ARTISAN PARTNERS ASSET MA -A,Equity,Common Stock,NYSE,2017-08-15
APB,APB:US,BBG000BC3JP8,BBG000BC3JP8,APB:US,ASIA PACIFIC FUND INC,Equity,Closed-End Fund,NYSE,2015-12-18
APC,APC:US,BBG000BC40Y8,BBG000BC40Y8,APC:US,ANADARKO PETROLEUM CORP,Equity,Common Stock,NYSE,2017-09-12
APD,APD:US,BBG000BC4JJ4,BBG000BC4JJ4,APD:US,AIR PRODUCTS & CHEMICALS INC,Equity,Common Stock,NYSE,2017-06-29
APF,APF:US,BBG000BB2045,BBG000BB2045,APF:US,MORGAN STANLEY ASIA PACIFIC,Equity,Closed-End Fund,NYSE,2014-12-17
APFH,APFH:US,BBG00CNNNXF3,BBG00CNNNXF3,APFH:US,ADVANCEPIERRE FOODS HOLDINGS,Equity,Common Stock,NYSE,2017-05-16
APH,APH:US,BBG000B9YJ35,BBG000B9YJ35,APH:US,AMPHENOL CORP-CL A,Equity,Common Stock,NYSE,2017-09-15
APHB,APHB:US,BBG000BD7CF8,BBG000BD7CF8,APHB:US,AMPLIPHI BIOSCIENCES CORP,Equity,Common Stock,NYSE,2017-04-25
APLE,APLE:US,BBG006473QX9,BBG006473QX9,APLE:US,APPLE HOSPITALITY REIT INC,Equity,REIT,NYSE,2017-08-31
APO,APO:US,BBG001LRKS55,BBG001LRKS55,APO:US,APOLLO GLOBAL MANAGEMENT - A,Equity,MLP,NYSE,2017-08-18
APRN,APRN:UN,BBG00GVMBLK0,BBG00FPFJTB9,APRN:US,BLUE APRON HOLDINGS INC-A,Equity,Common Stock,NYSE,
APT,APT:US,BBG000C1H7Y2,BBG000C1H7Y2,APT:US,ALPHA PRO TECH LTD,Equity,Common Stock,NYSE,
APTS,APTS:US,BBG000BGSMF6,BBG000BGSMF6,APTS:US,PREFERRED APARTMENT COMMUN-A,Equity,REIT,NYSE,2017-09-14
APU,APU:US,BBG000BB3213,BBG000BB3213,APU:US,AMERIGAS PARTNERS-LP,Equity,MLP,NYSE,2017-08-08
AQN,AQN:US,BBG000G28WZ0,BBG000G28WZ0,AQN:US,ALGONQUIN POWER & UTILITIES,Equity,Common Stock,NYSE,2017-06-28
AR,AR:US,BBG000PW5VX1,BBG000PW5VX1,AR:US,ANTERO RESOURCES CORP,Equity,Common Stock,NYSE,
ARA,ARA:US,BBG002S0LJV5,BBG002S0LJV5,ARA:US,AMERICAN RENAL ASSOCIATES HO,Equity,Common Stock,NYSE,
ARC,ARC:US,BBG000D1FJT3,BBG000D1FJT3,ARC:US,ARC DOCUMENT SOLUTIONS INC,Equity,Common Stock,NYSE,
ARCH,ARCH:US,BBG00DZB5D77,BBG00DZB5D77,ARCH:US,ARCH COAL INC - A,Equity,Common Stock,NYSE,2017-08-29
ARCO,ARCO:US,BBG001LR99L2,BBG001LR99L2,ARCO:US,ARCOS DORADOS HOLDINGS INC-A,Equity,Common Stock,NYSE,2014-12-23
ARCX,ARCX:US,BBG005CPLRK4,BBG005CPLRK4,ARCX:US,ARC LOGISTICS PARTNERS LP,Equity,MLP,NYSE,2017-08-04
ARD,ARD:US,BBG006LYGNL7,BBG006LYGNL7,ARD:US,ARDAGH GROUP SA,Equity,Common Stock,NYSE,2017-08-15
ARDC,ARDC:US,BBG001LJH325,BBG001LJH325,ARDC:US,ARES DYNAMIC CREDIT ALLOCATI,Equity,Closed-End Fund,NYSE,2016-12-20
ARE,ARE:US,BBG000BC33T9,BBG000BC33T9,ARE:US,ALEXANDRIA REAL ESTATE EQUIT,Equity,REIT,NYSE,2017-06-28
ARES,ARES:US,BBG0068KVV91,BBG0068KVV91,ARES:US,ARES MANAGEMENT LP,Equity,MLP,NYSE,2017-08-16
ARG,ARG:UN,BBG000BC8JR1,BBG000BC8G88,ARG:US,AIRGAS INC,Equity,Common Stock,NYSE,2015-12-10
ARGT,ARGT:US,BBG001K93GS6,BBG001K93GS6,ARGT:US,GLOBAL X MSCI ARGENTINA ETF,Equity,ETP,NYSE,2014-12-29
ARI,ARI:US,BBG000NFPF36,BBG000NFPF36,ARI:US,APOLLO COMMERCIAL REAL ESTAT,Equity,REIT,NYSE,2017-06-28
ARKG,ARKG:US,BBG007FJPCB0,BBG007FJPCB0,ARKG:US,ARK GENOMIC REVOLUTION MULTI-SECTOR ETF,Equity,ETP,NYSE,
ARKK,ARKK:US,BBG007FJMV58,BBG007FJMV58,ARKK:US,ARK INNOVATION ETF,Equity,ETP,NYSE,
ARKQ,ARKQ:US,BBG0077Q7038,BBG0077Q7038,ARKQ:US,ARK INDUSTRIAL INNOVATION,Equity,ETP,NYSE,
ARKW,ARKW:US,BBG0077Q7LF9,BBG0077Q7LF9,ARKW:US,ARK WEB X.O ETF,Equity,ETP,NYSE,
ARL,ARL:US,BBG000C1RRF8,BBG000C1RRF8,ARL:US,AMERICAN REALTY INVESTORS IN,Equity,Common Stock,NYSE,2000-12-29
ARMK,ARMK:US,BBG001KY4N87,BBG001KY4N87,ARMK:US,ARAMARK,Equity,Common Stock,NYSE,2017-08-14
ARNC,ARNC:US,BBG00DYNJGH9,BBG00DYNJGH9,ARNC:US,ARCONIC INC,Equity,Common Stock,NYSE,2017-08-02
ARO,ARO:UN,BBG000BG7C89,BBG000BG7986,AROPQ:US,AEROPOSTALE INC,Equity,Common Stock,NYSE,2010-03-05
AROC,AROC:US,BBG000RWH1V4,BBG000RWH1V4,AROC:US,ARCHROCK INC,Equity,Common Stock,NYSE,2017-08-04
ARP,ARP:UN,BBG002NJP439,BBG0025RH2Z9,ARPJQ:US,ATLAS RESOURCE PARTNERS LP,Equity,MLP,NYSE,2016-04-06
ARPI,ARPI:UN,BBG004JF3XV7,BBG004JF3XQ3,ARPI:US,AMERICAN RESIDENTIAL PROPERT,Equity,REIT,NYSE,2015-10-05
ARR,ARR:US,BBG000PRZNN8,BBG000PRZNN8,ARR:US,ARMOUR RESIDENTIAL REIT INC,Equity,REIT,NYSE,2017-09-14
ARU,ARCC 5.875 10/01/22:NEW YORK,BBG003DKWF69,,,ARES CAPITAL CORP,Pfd,PUBLIC,NYSE,2015-03-11
ARW,ARW:US,BBG000BCD3D5,BBG000BCD3D5,ARW:US,ARROW ELECTRONICS INC,Equity,Common Stock,NYSE,1997-10-16
ASA,ASA:US,BBG000BCDWN0,BBG000BCDWN0,ASA:US,ASA GOLD AND PRECIOUS METALS,Equity,Closed-End Fund,NYSE,2017-05-10
ASB,ASB:US,BBG000BCFQC3,BBG000BCFQC3,ASB:US,ASSOCIATED BANC-CORP,Equity,Common Stock,NYSE,2017-08-30
ASC,ASC:US,BBG004SCC0R1,BBG004SCC0R1,ASC:US,ARDMORE SHIPPING CORP,Equity,Common Stock,NYSE,2016-08-12
ASEA,ASEA:US,BBG001J4CVC3,BBG001J4CVC3,ASEA:US,GLOBAL X FTSE SOUTHEAST ASIA ETF,Equity,ETP,NYSE,2014-12-29
ASG,ASG:US,BBG000DQH311,BBG000DQH311,ASG:US,LIBERTY ALL-STAR GROWTH FD,Equity,Closed-End Fund,NYSE,2016-04-27
ASGN,ASGN:US,BBG000CRN8N8,BBG000CRN8N8,ASGN:US,ON ASSIGNMENT INC,Equity,Common Stock,NYSE,2000-04-04
ASH,ASH:US,BBG00D0Y81M1,BBG00D0Y81M1,ASH:US,ASHLAND GLOBAL HOLDINGS INC,Equity,Common Stock,NYSE,2017-08-30
ASHR,ASHR:US,BBG005HJL923,BBG005HJL923,ASHR:US,DEUTSCHE X-TRACKERS HARVEST,Equity,ETP,NYSE,2014-12-19
ASHS,ASHS:US,BBG006H1P0Q9,BBG006H1P0Q9,ASHS:US,DEUTSCHE X-TRACKERS HARVEST,Equity,ETP,NYSE,2014-12-19
ASHX,ASHX:US,BBG00B6W10B4,BBG00B6W10B4,ASHX:US,DEUTSCHE X-TRACKERS CSI 300 CHINA A-SHARES HEDGED EQUITY ETF,Equity,ETP,NYSE,
ASIX,ASIX:US,BBG00CWTTQ41,BBG00CWTTQ41,ASIX:US,ADVANSIX INC,Equity,Common Stock,NYSE,
ASM,ASM:US,BBG000BMTLV6,BBG000BMTLV6,ASM:US,AVINO SILVER & GOLD MINES,Equity,Common Stock,NYSE,
ASPN,ASPN:US,BBG001S58GW6,BBG001S58GW6,ASPN:US,ASPEN AEROGELS INC,Equity,Common Stock,NYSE,
ASR,ASR:US,BBG000B9XWX4,BBG000B9XWX4,ASR:US,GRUPO AEROPORTUARIO SUR-ADR,Equity,ADR,NYSE,2017-06-13
AST,AST:US,BBG006TB4LH1,BBG006TB4LH1,AST:US,ASTERIAS BIOTHERAPEUTICS,Equity,Common Stock,NYSE,
ASX,ASX:US,BBG000BVF467,BBG000BVF467,ASX:US,ADVANCED SEMICONDUCTOR E-ADR,Equity,ADR,NYSE,2017-08-09
AT,AT:US,BBG000QZ9GM4,BBG000QZ9GM4,AT:US,ATLANTIC POWER CORP,Equity,Common Stock,NYSE,2015-11-25
ATE,ATE:UN,BBG000BZ2L28,BBG000BZ2J87,ATEYY:US,ADVANTEST CORP- SPON ADR,Equity,ADR,NYSE,2014-03-26
ATEN,ATEN:US,BBG0060K22C1,BBG0060K22C1,ATEN:US,A10 NETWORKS INC,Equity,Common Stock,NYSE,
ATGE,ATGE:US,BBG000DQBZJ7,BBG000DQBZJ7,ATGE:US,ADTALEM GLOBAL EDUCATION INC,Equity,Common Stock,NYSE,
ATH,ATH:US,BBG00CW2JCN1,BBG00CW2JCN1,ATH:US,ATHENE HOLDING LTD-CLASS A,Equity,Common Stock,NYSE,
ATHM,ATHM:US,BBG005JYTDQ5,BBG005JYTDQ5,ATHM:US,AUTOHOME INC-ADR,Equity,ADR,NYSE,
ATI,ATI:US,BBG000LC1FS4,BBG000LC1FS4,ATI:US,ALLEGHENY TECHNOLOGIES INC,Equity,Common Stock,NYSE,2016-08-16
ATKR,ATKR:US,BBG000QTFDQ4,BBG000QTFDQ4,ATKR:US,ATKORE INTERNATIONAL GROUP I,Equity,Common Stock,NYSE,
ATLS,ATLS:UN,BBG007H0CMT2,BBG007B10C84,ATLS:US,ATLAS ENERGY GROUP LLC,Equity,MLP,NYSE,
ATMP,ATMP:US,BBG0047C1H17,BBG0047C1H17,ATMP:US,BARCLAYS ETN PLUS SELECT MLP,Equity,ETP,NYSE,2017-08-24
ATNM,ATNM:US,BBG000RQZ245,BBG000RQZ245,ATNM:US,"ACTINIUM PHARMACEUTICALS, INC. (DELAWARE) COMMON STOCK",Equity,Common Stock,NYSE,
ATO,ATO:US,BBG000BRNGM2,BBG000BRNGM2,ATO:US,ATMOS ENERGY CORP,Equity,Common Stock,NYSE,2017-08-17
ATR,ATR:US,BBG000BGX2S0,BBG000BGX2S0,ATR:US,APTARGROUP INC,Equity,Common Stock,NYSE,2017-07-24
ATTO,ATTO:US,BBG006FT0V16,BBG006FT0V16,ATTO:US,ATENTO SA,Equity,Common Stock,NYSE,
ATU,ATU:US,BBG000B9WX45,BBG000B9WX45,ATU:US,ACTUANT CORP-A,Equity,Common Stock,NYSE,2016-09-28
ATUS,ATUS:US,BBG00GFMPRK0,BBG00GFMPRK0,ATUS:US,ALTICE USA INC- A,Equity,Common Stock,NYSE,
ATV,ATV:US,BBG000R3SX91,BBG000R3SX91,ATV:US,ACORN INTERNATIONAL INC-ADR,Equity,ADR,NYSE,2010-11-10
ATW,ATW:US,BBG000BCM087,BBG000BCM087,ATW:US,ATWOOD OCEANICS INC,Equity,Common Stock,NYSE,2015-09-29
AU,AU:US,BBG000BCMDR8,BBG000BCMDR8,AU:US,ANGLOGOLD ASHANTI-SPON ADR,Equity,ADR,NYSE,2017-03-22
AUG,AUG:US,BBG001KNTGG0,BBG001KNTGG0,AUG:US,AURYN RESOURCES INC,Equity,Common Stock,NYSE,
AUMN,AUMN:US,BBG000LKCT40,BBG000LKCT40,AUMN:US,GOLDEN MINERALS CO,Equity,Common Stock,NYSE,
AUNZ,AUNZ:UN,BBG000GMK322,BBG000GMK322,AUNZ:US,WISDOMTREE AUSTRALIA NEW ZEALAND DEBT FUND,Equity,ETP,NYSE,2016-09-26
AUO,AUO:US,BBG000F104P4,BBG000F104P4,AUO:US,AU OPTRONICS CORP-SPON ADR,Equity,ADR,NYSE,2015-07-08
AUSE,AUSE:US,BBG000BSZ4G1,BBG000BSZ4G1,AUSE:US,WISDOMTREE AUSTRALIA DIVIDEND INDEX,Equity,ETP,NYSE,2015-09-21
AUY,AUY:US,BBG000NSQ9M0,BBG000NSQ9M0,AUY:US,YAMANA GOLD INC,Equity,Common Stock,NYSE,2017-06-28
AV,AV:UN,BBG000KB2241,BBG000KB0YY0,AVVIY:US,AVIVA PLC - SPON ADR,Equity,ADR,NYSE,2016-10-05
AVA,AVA:US,BBG000BCNF74,BBG000BCNF74,AVA:US,AVISTA CORP,Equity,Common Stock,NYSE,2017-08-29
AVAL,AVAL:US,BBG004T0ZMF6,BBG004T0ZMF6,AVAL:US,GRUPO AVAL ACCIONES Y VALORE,Equity,ADR,NYSE,2017-08-29
AVB,AVB:US,BBG000BLPBL5,BBG000BLPBL5,AVB:US,AVALONBAY COMMUNITIES INC,Equity,REIT,NYSE,2017-06-28
AVD,AVD:US,BBG000DPXVW9,BBG000DPXVW9,AVD:US,AMERICAN VANGUARD CORP,Equity,Common Stock,NYSE,2017-06-28
AVG,AVG:UN,BBG002DM7852,BBG002DM77H1,AVGTF:US,AVG TECHNOLOGIES,Equity,Common Stock,NYSE,
AVH,AVH:US,BBG0059H9PD2,BBG0059H9PD2,AVH:US,AVIANCA HOLDINGS SA-SPON ADR,Equity,ADR,NYSE,2017-07-25
AVK,AVK:US,BBG000KDPR38,BBG000KDPR38,AVK:US,ADVENT CLAYMORE CVT SEC& INC,Equity,Closed-End Fund,NYSE,2017-09-14
AVOL,AVOL:UN,BBG006MDMLS2,BBG006MDMLN7,AVOL:US,AVOLON HOLDINGS LTD,Equity,Common Stock,NYSE,
AVP,AVP:US,BBG000BCNYT9,BBG000BCNYT9,AVP:US,AVON PRODUCTS INC,Equity,Common Stock,NYSE,2015-11-12
AVT,AVT:US,BBG000BCPB71,BBG000BCPB71,AVT:US,AVNET INC,Equity,Common Stock,NYSE,2017-09-01
AVV,AVLN 8.25 12/01/41:TRACE,BBG00286LYS5,,,AVIVA PLC,Pfd,PUBLIC,NYSE,2015-05-13
AVX,AVX:US,BBG000BB6F57,BBG000BB6F57,AVX:US,AVX CORP,Equity,Common Stock,NYSE,2017-08-14
AVY,AVY:US,BBG000BCQ4P6,BBG000BCQ4P6,AVY:US,AVERY DENNISON CORP,Equity,Common Stock,NYSE,2017-09-05
AWF,AWF:US,BBG000BJ0RR6,BBG000BJ0RR6,AWF:US,ALLIANCEBERNSTEIN GL HI INC,Equity,Closed-End Fund,NYSE,2016-11-02
AWH,AWH:US,BBG000N8Y8W6,BBG000N8Y8W6,AWH:US,ALLIED WORLD ASSURANCE CO,Equity,Common Stock,NYSE,2016-12-16
AWI,AWI:US,BBG000DW4LB1,BBG000DW4LB1,AWI:US,ARMSTRONG WORLD INDUSTRIES,Equity,Common Stock,NYSE,2012-03-30
AWK,AWK:US,BBG000TRJ294,BBG000TRJ294,AWK:US,AMERICAN WATER WORKS CO INC,Equity,Common Stock,NYSE,2017-08-07
AWP,AWP:US,BBG000R204N1,BBG000R204N1,AWP:US,ALPINE GLOBAL PREMIER PROPER,Equity,Closed-End Fund,NYSE,2017-09-21
AWR,AWR:US,BBG000F964B6,BBG000F964B6,AWR:US,AMERICAN STATES WATER CO,Equity,Common Stock,NYSE,2017-08-11
AWX,AWX:US,BBG000BPSQJ3,BBG000BPSQJ3,AWX:US,AVALON HOLDINGS CORP-A,Equity,Common Stock,NYSE,
AXE,AXE:US,BBG000DPW6P3,BBG000DPW6P3,AXE:US,ANIXTER INTERNATIONAL INC,Equity,Common Stock,NYSE,2013-12-09
AXJL,AXJL:US,BBG000BT71L0,BBG000BT71L0,AXJL:US,WISDOMTREE ASIA PACIFIC EX-JAPAN TOTAL DIVIDEND FUND,Equity,ETP,NYSE,2015-09-21
AXJV,AXJV:US,BBG006L2P386,BBG006L2P386,AXJV:US,ISHARES EDGE MSCI A MIN VOL ASIA EX JAPAN ETF,Equity,ETP,NYSE,2015-06-25
AXL,AXL:US,BBG000BPYZV2,BBG000BPYZV2,AXL:US,AMERICAN AXLE & MFG HOLDINGS,Equity,Common Stock,NYSE,2008-12-04
AXLL,AXLL:UN,BBG000BK9LC3,BBG000BK9GS7,AXLL:US,AXIALL CORP,Equity,Common Stock,NYSE,2016-06-22
AXN,AXN:US,BBG000BDH697,BBG000BDH697,AXN:US,"AOXING PHARMACEUTICAL COMPANY, INC. NEW COMMON STOCK",Equity,Common Stock,NYSE,2010-03-29
AXP,AXP:US,BBG000BCQZS4,BBG000BCQZS4,AXP:US,AMERICAN EXPRESS CO,Equity,Common Stock,NYSE,2017-07-05
AXR,AXR:US,BBG000BCRB60,BBG000BCRB60,AXR:US,AMREP CORP,Equity,Common Stock,NYSE,2007-08-08
AXS,AXS:US,BBG000FLF615,BBG000FLF615,AXS:US,AXIS CAPITAL HOLDINGS LTD,Equity,Common Stock,NYSE,2017-06-28
AXTA,AXTA:US,BBG0060CPLJ5,BBG0060CPLJ5,AXTA:US,AXALTA COATING SYSTEMS LTD,Equity,Common Stock,NYSE,
AXU,AXU:US,BBG000NWN5K4,BBG000NWN5K4,AXU:US,ALEXCO RESOURCE CORP,Equity,Common Stock,NYSE,
AYI,AYI:US,BBG000BJ5HK0,BBG000BJ5HK0,AYI:US,ACUITY BRANDS INC,Equity,Common Stock,NYSE,2017-07-14
AYR,AYR:US,BBG000KZCJJ4,BBG000KZCJJ4,AYR:US,AIRCASTLE LTD,Equity,Common Stock,NYSE,2017-08-29
AYT,AYT:US,BBG000VG3YB9,BBG000VG3YB9,AYT:US,IPATH GEMS ASIA 8 ETN,Equity,ETP,NYSE,2017-09-18
AYX,AYX:US,BBG000BGZT72,BBG000BGZT72,AYX:US,ALTERYX INC - CLASS A,Equity,Common Stock,NYSE,
AZIA,AZIA:UN,BBG004DFKN19,BBG004DFKN19,AZIA:US,GLOBAL X CENTRAL ASIA & MONGOLIA INDEX ETF,,,NYSE,2014-12-29
AZN,AZN:US,BBG000BZ0DK8,BBG000BZ0DK8,AZN:US,ASTRAZENECA PLC-SPONS ADR,Equity,ADR,NYSE,2017-08-09
AZO,AZO:US,BBG000C7LMS8,BBG000C7LMS8,AZO:US,AUTOZONE INC,Equity,Common Stock,NYSE,1994-04-21
AZRE,AZRE:US,BBG00BNY1LB5,BBG00BNY1LB5,AZRE:US,AZURE POWER GLOBAL LTD,Equity,Common Stock,NYSE,
AZUL,AZUL:US,BBG007NH4TT2,BBG007NH4TT2,AZUL:US,AZUL SA,Equity,ADR,NYSE,
AZUR,AZUR:UN,BBG004S6CD41,BBG004S6CCC4,AZURQ:US,AZURE MIDSTREAM PARTNERS LP,Equity,MLP,NYSE,2015-11-04
AZZ,AZZ:US,BBG000F83JZ2,BBG000F83JZ2,AZZ:US,AZZ INC,Equity,Common Stock,NYSE,2017-07-14
B,B:US,BBG000BCSCB1,BBG000BCSCB1,B:US,BARNES GROUP INC,Equity,Common Stock,NYSE,2017-08-22
BA,BA:US,BBG000BCSST7,BBG000BCSST7,BA:US,BOEING CO/THE,Equity,Common Stock,NYSE,2017-08-09
BAA,BAA:US,BBG000G8CZW8,BBG000G8CZW8,BAA:US,BANRO CORPORATION,Equity,Common Stock,NYSE,2017-05-26
BAB,BAB:US,BBG000C00736,BBG000C00736,BAB:US,POWERSHARES TAXABLE MUNICIPAL BOND PORTFOLIO,Equity,ETP,NYSE,2017-09-18
BABA,BABA:US,BBG006G2JVL2,BBG006G2JVL2,BABA:US,ALIBABA GROUP HOLDING-SP ADR,Equity,ADR,NYSE,
BABS,BABS:UN,BBG000QWNB37,BBG000QWNB37,BABS:US,SPDR NUVEEN BARCLAYS BUILD A,Equity,ETP,NYSE,2016-08-01
BAC,BAC:US,BBG000BCTLF6,BBG000BCTLF6,BAC:US,BANK OF AMERICA CORP,Equity,Common Stock,NYSE,2017-08-30
BAF,BAF:US,BBG000BH0G76,BBG000BH0G76,BAF:US,BLACKROCK MUNICIPAL INCOME I,Equity,Closed-End Fund,NYSE,2016-09-13
BAH,BAH:US,BBG000R2YFG7,BBG000R2YFG7,BAH:US,BOOZ ALLEN HAMILTON HOLDINGS,Equity,Common Stock,NYSE,2017-08-10
BAK,BAK:US,BBG000BDJYK1,BBG000BDJYK1,BAK:US,BRASKEM SA-SPON ADR,Equity,ADR,NYSE,2016-10-06
BAL,BAL:US,BBG000GFMG71,BBG000GFMG71,BAL:US,IPATH BLOOMBERG COTTON SUBINDEX TOTAL RETURN SM INDEX ETN,Equity,ETP,NYSE,
BAM,BAM:US,BBG000C9KL89,BBG000C9KL89,BAM:US,BROOKFIELD ASSET MANAGE-CL A,Equity,Common Stock,NYSE,2017-08-29
